Year,Month,Extent,hemisphere
2016,11,8.184,north
2016,11,8.238,north
2016,11,8.386000000000001,north
2016,11,8.402999999999999,north
2016,11,8.52,north
2016,11,8.615,north
2016,11,8.613,north
2016,11,8.676,north
2016,11,8.714,north
2016,11,8.753,north
2016,11,8.606,north
2016,11,8.533999999999999,north
2016,11,8.56,north
2016,11,8.671,north
2016,11,8.905,north
2016,11,8.982999999999999,north
2016,11,9.04,north
2016,11,9.173,north
2016,11,9.269,north
2016,11,9.53,north
2016,11,9.652000000000001,north
2016,11,9.712,north
2016,11,9.789,north
2016,11,9.902000000000001,north
2016,12,10.215,north
2016,12,10.38,north
2016,12,10.362,north
2016,12,10.362,north
2016,12,10.425999999999998,north
2016,12,10.508,north
2016,12,10.652999999999999,north
2016,12,10.719000000000001,north
2016,12,10.809000000000001,north
2016,12,11.046,north
2016,12,11.231,north
2016,12,11.264000000000001,north
2016,12,11.347999999999999,north
2016,12,11.520999999999999,north
2016,12,11.552999999999999,north
2016,12,11.725,north
2016,12,11.762,north
2016,12,11.785,north
2016,12,11.853,north
2016,12,11.982999999999999,north
2016,12,11.835999999999999,north
2016,12,11.919,north
2016,12,11.745,north
2016,12,11.847999999999999,north
2016,12,12.027999999999999,north
2016,12,12.097000000000001,north
2016,12,12.279000000000002,north
2016,12,12.439,north
2016,12,12.533,north
2016,12,12.669,north
2016,12,12.607999999999999,north
2017,1,12.607999999999999,north
2017,1,12.614,north
2017,1,12.705,north
2017,1,12.956,north
2017,1,12.932,north
2017,1,12.843,north
2017,1,12.852,north
2017,1,12.879000000000001,north
2017,1,12.847000000000001,north
2017,1,12.884,north
2017,1,13.054,north
2017,1,12.869000000000002,north
2017,1,12.869000000000002,north
2017,1,12.855,north
2017,1,12.887,north
2017,1,13.0,north
2017,1,12.978,north
2017,1,13.08,north
2017,1,13.187999999999999,north
2017,1,13.312999999999999,north
2017,1,13.373,north
2017,1,13.49,north
2017,1,13.635,north
2017,1,13.71,north
2017,1,13.763,north
2017,1,13.739,north
2017,1,13.700999999999999,north
2017,1,13.654000000000002,north
2017,1,13.623,north
2017,1,13.720999999999998,north
2017,1,13.774000000000001,north
2017,2,13.821,north
2017,2,13.825999999999999,north
2017,2,13.886,north
2017,2,13.834000000000001,north
2017,2,13.863,north
2017,2,13.956,north
2017,2,13.873,north
2017,2,13.901,north
2017,2,13.912,north
2017,2,13.925999999999998,north
2017,2,13.865,north
2017,2,13.898,north
2017,2,14.034,north
2017,2,14.161,north
2017,2,14.151,north
2017,2,14.300999999999998,north
2017,2,14.275,north
2017,2,14.304,north
2017,2,14.327,north
2017,2,14.3,north
2017,2,14.287,north
2017,2,14.418,north
2017,2,14.378,north
2017,2,14.357000000000001,north
2017,2,14.362,north
2017,2,14.324000000000002,north
2017,2,14.284,north
2017,2,14.305,north
2017,3,14.357999999999999,north
2017,3,14.379000000000001,north
2017,3,14.405999999999999,north
2017,3,14.431,north
2017,3,14.447000000000001,north
2017,3,14.424000000000001,north
2017,3,14.390999999999998,north
2017,3,14.356,north
2017,3,14.318,north
2017,3,14.284,north
2017,3,14.421,north
2017,3,14.402999999999999,north
2017,3,14.37,north
2017,3,14.424000000000001,north
2017,3,14.407,north
2017,3,14.273,north
2017,3,14.242,north
2017,3,14.177999999999999,north
2017,3,14.195,north
2017,3,14.217,north
2017,3,14.196,north
2017,3,14.136,north
2017,3,14.075999999999999,north
2017,3,14.073,north
2017,3,14.073,north
2017,3,14.107000000000001,north
2017,3,14.169,north
2017,3,14.177999999999999,north
2017,3,14.177999999999999,north
2017,3,14.181,north
2017,3,14.172,north
2017,4,14.126,north
2017,4,14.142999999999999,north
2017,4,14.227,north
2017,4,14.209000000000001,north
2017,4,14.114,north
2017,4,14.04,north
2017,4,14.094000000000001,north
2017,4,13.993,north
2017,4,13.875,north
2017,4,13.899000000000001,north
2017,4,13.935,north
2017,4,13.911,north
2017,4,13.785,north
2017,4,13.717,north
2017,4,13.74,north
2017,4,13.704,north
2017,4,13.738,north
2017,4,13.667,north
2017,4,13.624,north
2017,4,13.591,north
2017,4,13.562000000000001,north
2017,4,13.492,north
2017,4,13.498,north
2017,4,13.495999999999999,north
2017,4,13.459000000000001,north
2017,4,13.464,north
2017,4,13.450999999999999,north
2017,4,13.436,north
2017,4,13.425,north
2017,4,13.392999999999999,north
2017,5,13.134,north
2017,5,13.095999999999998,north
2017,5,13.114,north
2017,5,13.026,north
2017,5,13.035,north
2017,5,13.079,north
2017,5,12.985,north
2017,5,12.985,north
2017,5,12.934000000000001,north
2017,5,12.899000000000001,north
2017,5,12.83,north
2017,5,12.753,north
2017,5,12.687000000000001,north
2017,5,12.665,north
2017,5,12.673,north
2017,5,12.605,north
2017,5,12.6,north
2017,5,12.5,north
2017,5,12.495,north
2017,5,12.514000000000001,north
2017,5,12.434000000000001,north
2017,5,12.353,north
2017,5,12.345,north
2017,5,12.302,north
2017,5,12.255,north
2017,5,12.274000000000001,north
2017,5,12.214,north
2017,5,12.155999999999999,north
2017,5,12.107000000000001,north
2017,5,12.065,north
2017,5,11.997,north
2017,6,11.78,north
2017,6,11.765,north
2017,6,11.681,north
2017,6,11.600999999999999,north
2017,6,11.545,north
2017,6,11.51,north
2017,6,11.455,north
1978,10,17.624000000000002,south
1978,10,17.803,south
1978,10,17.67,south
1978,11,17.527,south
1978,11,17.486,south
1978,11,17.343,south
1978,11,17.157,south
1978,11,17.028,south
1978,11,16.815,south
1978,11,16.371,south
1978,11,16.176,south
1978,11,15.52,south
1978,11,15.267000000000001,south
1978,11,15.027000000000001,south
1978,11,14.681,south
1978,11,14.449000000000002,south
1978,11,13.98,south
1978,11,13.619000000000002,south
1978,12,13.33,south
1978,12,13.097000000000001,south
1978,12,12.829,south
1978,12,12.436,south
1978,12,11.963,south
1978,12,11.652000000000001,south
1978,12,11.148,south
1978,12,10.664000000000001,south
1978,12,10.238999999999999,south
1978,12,9.758,south
1978,12,9.362,south
1978,12,8.706,south
1978,12,8.362,south
1978,12,7.907,south
1978,12,7.587999999999999,south
1978,12,7.2829999999999995,south
1979,1,6.945,south
1979,1,6.837999999999999,south
1979,1,6.638,south
1979,1,6.27,south
1979,1,6.138,south
1979,1,5.952000000000001,south
1979,1,5.564,south
1979,1,5.379,south
1979,1,5.233,south
1979,1,4.984,south
1979,1,4.609,south
1979,1,4.397,south
1979,1,4.184,south
1979,1,4.004,south
1979,1,3.898,south
1979,2,3.7039999999999997,south
1979,2,3.516,south
1979,2,3.367,south
1979,2,3.326,south
1979,2,3.2119999999999997,south
1979,2,3.043,south
1979,2,3.049,south
1979,2,2.9160000000000004,south
1979,2,2.911,south
1979,2,2.95,south
1979,2,2.945,south
1979,2,2.924,south
1979,2,2.9960000000000004,south
1979,2,3.116,south
1979,3,3.248,south
1979,3,3.0789999999999997,south
1979,3,3.228,south
1979,3,3.3080000000000003,south
1979,3,3.366,south
1979,3,3.443,south
1979,3,3.594,south
1979,3,3.721,south
1979,3,3.832,south
1979,3,4.091,south
1979,3,4.248,south
1979,3,4.5,south
1979,3,4.8180000000000005,south
1979,3,4.894,south
1979,3,5.207999999999999,south
1979,3,5.4110000000000005,south
1979,4,5.649,south
1979,4,5.8260000000000005,south
1979,4,6.152,south
1979,4,6.409,south
1979,4,6.806,south
1979,4,7.149,south
1979,4,7.309,south
1979,4,7.587000000000001,south
1979,4,7.742000000000001,south
1979,4,8.01,south
1979,4,8.273,south
1979,4,8.572000000000001,south
1979,4,8.791,south
1979,4,8.97,south
1979,4,9.038,south
1979,5,9.162,south
1979,5,9.498,south
1979,5,9.968,south
1979,5,9.847999999999999,south
1979,5,10.109,south
1979,5,10.342,south
1979,5,10.655999999999999,south
1979,5,10.953,south
1979,5,11.145,south
1979,5,11.273,south
1979,5,11.458,south
1979,5,11.634,south
1979,5,11.868,south
1979,5,12.116,south
1979,5,12.37,south
1979,6,12.654000000000002,south
1979,6,13.061,south
1979,6,13.24,south
1979,6,13.452,south
1979,6,13.523,south
1979,6,13.661,south
1979,6,13.748,south
1979,6,13.952,south
1979,6,14.26,south
1979,6,14.588,south
1979,6,14.909,south
1979,6,15.227,south
1979,6,15.370999999999999,south
1979,6,15.513,south
1979,6,15.645999999999999,south
1979,7,15.685,south
1979,7,15.779000000000002,south
1979,7,15.895999999999999,south
1979,7,15.947000000000001,south
1979,7,16.128,south
1979,7,16.235,south
1979,7,16.408,south
1979,7,16.588,south
1979,7,16.660999999999998,south
1979,7,16.794,south
1979,7,16.864,south
1979,7,16.93,south
1979,7,17.144000000000002,south
1979,7,17.042,south
1979,7,17.11,south
1979,7,17.059,south
1979,8,16.944000000000003,south
1979,8,17.022000000000002,south
1979,8,16.983,south
1979,8,17.0,south
1979,8,17.180999999999997,south
1979,8,17.506,south
1979,8,17.62,south
1979,8,17.875999999999998,south
1979,8,18.118,south
1979,8,18.136,south
1979,8,18.283,south
1979,8,18.268,south
1979,8,18.203,south
1979,8,18.159000000000002,south
1979,8,18.175,south
1979,9,18.187,south
1979,9,18.197,south
1979,9,18.295,south
1979,9,18.28,south
1979,9,18.215,south
1979,9,18.264,south
1979,9,18.361,south
1979,9,18.326,south
1979,9,18.105,south
1979,9,17.977999999999998,south
1979,9,18.117,south
1979,9,17.973,south
1979,9,18.118,south
1979,9,18.26,south
1979,9,18.257,south
1979,10,18.25,south
1979,10,18.311,south
1979,10,18.275,south
1979,10,18.109,south
1979,10,18.16,south
1979,10,18.022000000000002,south
1979,10,18.077,south
1979,10,17.961,south
1979,10,17.95,south
1979,10,17.777,south
1979,10,17.738,south
1979,10,17.598,south
1979,10,17.403,south
1979,10,17.274,south
1979,10,17.206,south
1979,10,17.017,south
1979,11,16.945,south
1979,11,16.767,south
1979,11,16.71,south
1979,11,16.537,south
1979,11,16.266,south
1979,11,15.947000000000001,south
1979,11,15.729000000000001,south
1979,11,15.481,south
1979,11,15.255999999999998,south
1979,11,14.984000000000002,south
1979,11,14.682,south
1979,11,14.202,south
1979,11,13.82,south
1979,11,13.569,south
1979,11,13.161,south
1979,12,12.892999999999999,south
1979,12,12.470999999999998,south
1979,12,12.042,south
1979,12,11.457,south
1979,12,10.844000000000001,south
1979,12,10.34,south
1979,12,9.793,south
1979,12,9.125,south
1979,12,8.307,south
1979,12,7.891,south
1979,12,7.405,south
1979,12,6.8420000000000005,south
1979,12,6.607,south
1979,12,6.396,south
1979,12,6.124,south
1980,1,5.9670000000000005,south
1980,1,5.6739999999999995,south
1980,1,5.584,south
1980,1,5.329,south
1980,1,5.0,south
1980,1,4.874,south
1980,1,4.6819999999999995,south
1980,1,4.569,south
1980,1,4.419,south
1980,1,4.319,south
1980,1,4.115,south
1980,1,3.986,south
1980,1,3.801,south
1980,1,3.6639999999999997,south
1980,1,3.513,south
1980,1,3.4960000000000004,south
1980,2,3.355,south
1980,2,3.218,south
1980,2,3.1239999999999997,south
1980,2,3.009,south
1980,2,2.929,south
1980,2,2.91,south
1980,2,2.69,south
1980,2,2.676,south
1980,2,2.6289999999999996,south
1980,2,2.591,south
1980,2,2.609,south
1980,2,2.583,south
1980,2,2.521,south
1980,2,2.613,south
1980,3,2.576,south
1980,3,2.6719999999999997,south
1980,3,2.839,south
1980,3,2.944,south
1980,3,3.0260000000000002,south
1980,3,3.051,south
1980,3,3.162,south
1980,3,3.2560000000000002,south
1980,3,3.312,south
1980,3,3.3960000000000004,south
1980,3,3.4160000000000004,south
1980,3,3.515,south
1980,3,3.628,south
1980,3,3.79,south
1980,3,3.966,south
1980,3,4.169,south
1980,4,4.263999999999999,south
1980,4,4.348,south
1980,4,4.563,south
1980,4,4.708,south
1980,4,4.76,south
1980,4,4.937,south
1980,4,5.026,south
1980,4,5.197,south
1980,4,5.465,south
1980,4,5.726,south
1980,4,6.019,south
1980,4,6.215,south
1980,4,6.34,south
1980,4,6.626,south
1980,4,6.881,south
1980,5,7.1739999999999995,south
1980,5,7.375,south
1980,5,7.682,south
1980,5,7.933,south
1980,5,8.259,south
1980,5,8.466000000000001,south
1980,5,8.557,south
1980,5,8.914,south
1980,5,9.087,south
1980,5,9.3,south
1980,5,9.588,south
1980,5,9.832,south
1980,5,10.062999999999999,south
1980,5,10.207,south
1980,5,10.413,south
1980,6,10.681,south
1980,6,10.742,south
1980,6,11.110999999999999,south
1980,6,11.314,south
1980,6,11.665,south
1980,6,11.960999999999999,south
1980,6,12.276,south
1980,6,12.644,south
1980,6,12.838,south
1980,6,13.119000000000002,south
1980,6,13.311,south
1980,6,13.671,south
1980,6,14.046,south
1980,6,13.912,south
1980,6,14.062999999999999,south
1980,7,14.199000000000002,south
1980,7,14.417,south
1980,7,14.686,south
1980,7,14.935,south
1980,7,15.065999999999999,south
1980,7,15.225999999999999,south
1980,7,15.429,south
1980,7,15.539000000000001,south
1980,7,15.719000000000001,south
1980,7,15.845999999999998,south
1980,7,15.967,south
1980,7,16.158,south
1980,7,16.289,south
1980,7,16.468,south
1980,7,16.505,south
1980,7,16.582,south
1980,8,16.672,south
1980,8,17.078,south
1980,8,17.282,south
1980,8,17.297,south
1980,8,17.572,south
1980,8,17.768,south
1980,8,17.932000000000002,south
1980,8,17.88,south
1980,8,17.944000000000003,south
1980,8,18.14,south
1980,8,18.143,south
1980,8,18.27,south
1980,8,18.338,south
1980,8,18.340999999999998,south
1980,8,18.427,south
1980,9,18.612000000000002,south
1980,9,18.604,south
1980,9,18.619,south
1980,9,18.653,south
1980,9,18.586,south
1980,9,18.736,south
1980,9,18.784000000000002,south
1980,9,18.842,south
1980,9,18.83,south
1980,9,18.977,south
1980,9,19.026,south
1980,9,19.092,south
1980,9,19.02,south
1980,9,18.917,south
1980,9,18.961,south
1980,10,18.877,south
1980,10,18.883,south
1980,10,18.834,south
1980,10,18.725,south
1980,10,18.785999999999998,south
1980,10,18.793,south
1980,10,18.794,south
1980,10,18.913,south
1980,10,18.66,south
1980,10,18.535999999999998,south
1980,10,18.469,south
1980,10,18.367,south
1980,10,18.312,south
1980,10,18.209,south
1980,10,18.064,south
1980,10,17.864,south
1980,11,17.725,south
1980,11,17.504,south
1980,11,17.320999999999998,south
1980,11,17.235,south
1980,11,17.077,south
1980,11,16.9,south
1980,11,16.633,south
1980,11,16.394000000000002,south
1980,11,16.133,south
1980,11,15.758,south
1980,11,15.378,south
1980,11,15.015,south
1980,11,14.714,south
1980,11,14.334000000000001,south
1980,11,13.876,south
1980,12,13.549000000000001,south
1980,12,13.155999999999999,south
1980,12,12.600999999999999,south
1980,12,12.097000000000001,south
1980,12,11.659,south
1980,12,11.17,south
1980,12,10.702,south
1980,12,10.212,south
1980,12,9.676,south
1980,12,9.342,south
1980,12,8.65,south
1980,12,8.1,south
1980,12,7.612,south
1980,12,7.178,south
1980,12,6.6339999999999995,south
1981,1,6.3229999999999995,south
1981,1,5.791,south
1981,1,5.351,south
1981,1,5.191,south
1981,1,4.775,south
1981,1,4.588,south
1981,1,4.503,south
1981,1,4.2860000000000005,south
1981,1,4.073,south
1981,1,3.971,south
1981,1,3.838,south
1981,1,3.745,south
1981,1,3.699,south
1981,1,3.536,south
1981,1,3.509,south
1981,1,3.411,south
1981,2,3.2969999999999997,south
1981,2,3.214,south
1981,2,3.111,south
1981,2,2.935,south
1981,2,2.878,south
1981,2,2.821,south
1981,2,2.763,south
1981,2,2.707,south
1981,2,2.705,south
1981,2,2.694,south
1981,2,2.7310000000000003,south
1981,2,2.742,south
1981,2,2.8339999999999996,south
1981,2,2.7969999999999997,south
1981,3,2.7239999999999998,south
1981,3,2.759,south
1981,3,2.755,south
1981,3,2.862,south
1981,3,3.013,south
1981,3,3.075,south
1981,3,3.2260000000000004,south
1981,3,3.338,south
1981,3,3.4419999999999997,south
1981,3,3.514,south
1981,3,3.6719999999999997,south
1981,3,3.8930000000000002,south
1981,3,4.114,south
1981,3,4.195,south
1981,3,4.291,south
1981,4,4.505,south
1981,4,4.5889999999999995,south
1981,4,4.787,south
1981,4,5.018,south
1981,4,5.136,south
1981,4,5.417000000000001,south
1981,4,5.565,south
1981,4,5.792999999999999,south
1981,4,5.9879999999999995,south
1981,4,6.2139999999999995,south
1981,4,6.393,south
1981,4,6.7170000000000005,south
1981,4,6.903,south
1981,4,7.167000000000001,south
1981,4,7.385,south
1981,5,7.5489999999999995,south
1981,5,7.75,south
1981,5,8.029,south
1981,5,8.269,south
1981,5,8.439,south
1981,5,8.671,south
1981,5,8.912,south
1981,5,9.225,south
1981,5,9.396,south
1981,5,9.707,south
1981,5,9.932,south
1981,5,10.293,south
1981,5,10.481,south
1981,5,10.700999999999999,south
1981,5,10.987,south
1981,5,11.333,south
1981,6,11.609000000000002,south
1981,6,11.792,south
1981,6,11.822000000000001,south
1981,6,11.885,south
1981,6,12.235999999999999,south
1981,6,12.599,south
1981,6,12.767999999999999,south
1981,6,13.142000000000001,south
1981,6,13.593,south
1981,6,13.67,south
1981,6,13.754000000000001,south
1981,6,14.008,south
1981,6,14.317,south
1981,6,14.599,south
1981,6,14.834000000000001,south
1981,7,15.061,south
1981,7,15.235,south
1981,7,15.362,south
1981,7,15.356,south
1981,7,15.559000000000001,south
1981,7,15.757,south
1981,7,15.918,south
1981,7,16.021,south
1981,7,16.09,south
1981,7,16.267,south
1981,7,16.532,south
1981,7,16.803,south
1981,7,16.81,south
1981,7,16.812,south
1981,7,16.998,south
1981,8,16.968,south
1981,8,17.137,south
1981,8,17.27,south
1981,8,17.29,south
1981,8,17.475,south
1981,8,17.687,south
1981,8,17.712,south
1981,8,17.840999999999998,south
1981,8,18.051,south
1981,8,17.993,south
1981,8,17.948,south
1981,8,17.9,south
1981,8,17.983,south
1981,8,18.125,south
1981,8,18.203,south
1981,8,18.201,south
1981,9,18.2,south
1981,9,18.301,south
1981,9,18.33,south
1981,9,18.427,south
1981,9,18.445,south
1981,9,18.479,south
1981,9,18.636,south
1981,9,18.689,south
1981,9,18.855999999999998,south
1981,9,18.778,south
1981,9,18.706,south
1981,9,18.762999999999998,south
1981,9,18.789,south
1981,9,18.778,south
1981,9,18.77,south
1981,10,18.717,south
1981,10,18.67,south
1981,10,18.7,south
1981,10,18.701,south
1981,10,18.621,south
1981,10,18.689,south
1981,10,18.477999999999998,south
1981,10,18.452,south
1981,10,18.469,south
1981,10,18.215999999999998,south
1981,10,17.968,south
1981,10,17.882,south
1981,10,17.723,south
1981,10,17.654,south
1981,10,17.465999999999998,south
1981,11,17.213,south
1981,11,17.098,south
1981,11,16.83,south
1981,11,16.769000000000002,south
1981,11,16.708,south
1981,11,16.497,south
1981,11,16.445999999999998,south
1981,11,16.301,south
1981,11,15.997,south
1981,11,15.922,south
1981,11,15.792,south
1981,11,15.379000000000001,south
1981,11,15.168,south
1981,11,14.92,south
1981,11,14.63,south
1981,12,14.323,south
1981,12,13.957,south
1981,12,13.615,south
1981,12,13.135,south
1981,12,12.725,south
1981,12,12.432,south
1981,12,12.133,south
1981,12,11.485,south
1981,12,10.775,south
1981,12,10.038,south
1981,12,9.355,south
1981,12,8.9,south
1981,12,8.397,south
1981,12,8.005,south
1981,12,7.716,south
1981,12,7.3260000000000005,south
1982,1,7.039,south
1982,1,6.689,south
1982,1,6.393,south
1982,1,6.084,south
1982,1,5.862,south
1982,1,5.625,south
1982,1,5.367000000000001,south
1982,1,5.26,south
1982,1,5.046,south
1982,1,4.801,south
1982,1,4.5280000000000005,south
1982,1,4.28,south
1982,1,4.099,south
